dataset,n,chunk_size,merge_seed,method,statistic,estimate,oracle_decimal,absolute_error,relative_error,ulp_error,binary64
centered_wide,12000,31,13,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,14,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,14,chan_random,mean,8.3333333333290057e-05,0.000083333333333334369541489650146104395389556884765625,4.43122101512205546214318019337952136993408203125E-17,5.3174652181464004345618565409327481798914999991061250019797168724355638537948695E-13,3269.6640000000002,3f15d867c3ecd62c
centered_wide,12000,31,14,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,15,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,15,chan_random,mean,8.3333333333306619e-05,0.000083333333333334369541489650146104395389556884765625,2.775102196650447439196796040050685405731201171875E-17,3.3301226359804955186333119892540991579040991533593801522278114723344344933048221E-13,2047.664,3f15d867c3ecdaf2
centered_wide,12000,31,15,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,16,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,16,chan_random,mean,8.3333333333298595e-05,0.000083333333333334369541489650146104395389556884765625,3.577411804289720720362311112694442272186279296875E-17,4.2928941651476114844513957655174053944151804141466738928604857741837541180266781E-13,2639.6640000000002,3f15d867c3ecd8a2
centered_wide,12000,31,16,chan_random,population_variance,850.02274999305541,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.6024982173333689500163916508752094249798616168021148011696434125E-13,1.8852415624716642839087014791734513432363174127896537316364146973768910560730325E-16,1.4095723387586805,408a902e978c6142
centered_wide,12000,31,17,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,17,chan_random,mean,8.3333333333314452e-05,0.000083333333333334369541489650146104395389556884765625,1.99176612702967048562641139142215251922607421875E-17,2.3901193524355748628176828968889116499591583277934075473533423060018217516000369E-13,1469.664,3f15d867c3ecdd34
centered_wide,12000,31,17,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,18,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,18,chan_random,mean,8.3333333333334225e-05,0.000083333333333334369541489650146104395389556884765625,1.44524149592317741053193458355963230133056640625E-19,1.7342897951077913276155482077824151530665828657154899408964254653583014321003164E-15,10.664,3f15d867c3ece2e7
centered_wide,12000,31,18,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,19,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,19,chan_random,mean,8.3333333333322421e-05,0.000083333333333334369541489650146104395389556884765625,1.194877530252824726630933582782745361328125E-17,1.4338530363033718427145861731679250501812600484979198455087266143001326648830583E-13,881.66399999999999,3f15d867c3ecdf80
centered_wide,12000,31,19,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,31,20,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,20,chan_random,mean,8.3333333333317976e-05,0.000083333333333334369541489650146104395389556884765625,1.6394004209718815445739892311394214630126953125E-17,1.9672805051662333913435244816381352623022645308260150261295326464058367812830055E-13,1209.664,3f15d867c3ecde38
centered_wide,12000,31,20,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,21,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,21,chan_random,mean,8.3333333333342573e-05,0.000083333333333334369541489650146104395389556884765625,8.203832578546066400804193108342587947845458984375E-18,9.8445990942551572683185060943939990537951332108097507395206170808151983843011733E-14,605.33600000000001,3f15d867c3ece54f
centered_wide,12000,31,21,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,22,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,22,chan_random,mean,8.3333333333300168e-05,0.000083333333333334369541489650146104395389556884765625,3.420202489279322577431230456568300724029541015625E-17,4.1042429871351360587167712417901359291528739508842987680067860799024685158852333E-13,2523.6640000000002,3f15d867c3ecd916
centered_wide,12000,31,22,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,31,23,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,23,chan_random,mean,8.3333333333324969e-05,0.000083333333333334369541489650146104395389556884765625,9.4009001971873118463918217457830905914306640625E-18,1.1281080236624633941101947036789021237216599183830360224699719373614973786538202E-13,693.66399999999999,3f15d867c3ece03c
centered_wide,12000,31,23,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,31,24,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,24,chan_random,mean,8.3333333333288553e-05,0.000083333333333334369541489650146104395389556884765625,4.5816540665544192023617142695002257823944091796875E-17,5.4979848798652346781527472489821180992373277355037425783483433040323112834302175E-13,3380.6640000000002,3f15d867c3ecd5bd
centered_wide,12000,31,24,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,25,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,25,chan_random,mean,8.3333333333292619e-05,0.000083333333333334369541489650146104395389556884765625,4.1750782518723550396089194691739976406097412109375E-17,5.0100939022467637495287183083081453442486041236182896692439475429600209330644121E-13,3080.6640000000002,3f15d867c3ecd6e9
centered_wide,12000,31,25,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,26,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,26,chan_random,mean,8.3333333333268333e-05,0.000083333333333334369541489650146104395389556884765625,6.6036911182398849717856137431226670742034912109375E-17,7.9244293418877634298429178472673426007145798319473950462942048890985019592494899E-13,4872.6639999999998,3f15d867c3eccfe9
centered_wide,12000,31,26,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,27,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,27,chan_random,mean,8.3333333333298812e-05,0.000083333333333334369541489650146104395389556884765625,3.555727760840010631682162056677043437957763671875E-17,4.2668733130079597015914475553481268474824484881794497377082513335932319660071685E-13,2623.6640000000002,3f15d867c3ecd8b2
centered_wide,12000,31,27,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,28,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,28,chan_random,mean,8.3333333333353022e-05,0.000083333333333334369541489650146104395389556884765625,1.865283101587511538355101947672665119171142578125E-17,2.2383397219049860133956049869715098857005330036265890503503588140373060388702373E-13,1376.336,3f15d867c3ece852
centered_wide,12000,31,28,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,29,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,29,chan_random,mean,8.3333333333346327e-05,0.000083333333333334369541489650146104395389556884765625,1.19578826007771255035549984313547611236572265625E-17,1.4349459120932372175947039979950347491524347893885432600251204608049345952678777E-13,882.33600000000001,3f15d867c3ece664
centered_wide,12000,31,29,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,31,30,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,30,chan_random,mean,8.3333333333303176e-05,0.000083333333333334369541489650146104395389556884765625,3.11933638641459509699416230432689189910888671875E-17,3.7432036636974675715349898256913960904612184780890636152695332167089736566145373E-13,2301.6640000000002,3f15d867c3ecd9f4
centered_wide,12000,31,30,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,31,31,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,31,31,chan_random,mean,8.3333333333292673e-05,0.000083333333333334369541489650146104395389556884765625,4.1696572410099275174388822051696479320526123046875E-17,5.0035886892118508038137312557658257075154211421264836304558889328123903950595347E-13,3076.6640000000002,3f15d867c3ecd6ed
centered_wide,12000,31,31,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,,naive,sum,0.99999999999832667,1.0000000000000124344978758017532527446746826171875,1.6857626405908376909792423248291015625E-12,1.6857626405908167293672687923640552816068333392483480398145183826196836533940656E-12,7592,3fefffffffffc520
centered_wide,12000,257,,naive,mean,8.3333333333193889e-05,0.000083333333333334369541489650146104395389556884765625,1.404809428506847979178928653709590435028076171875E-16,1.6857713142081966132948887751007783744558109165570037811995691274332138274447387E-12,10365.664000000001,3f15d867c3ecba74
centered_wide,12000,257,,naive,population_variance,850.02274999305553,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,4.656298401172086526225928227502094249798616168021148011696434125E-14,5.4778515059863127945427348029427849186194613993090797330584238441282130658214290E-17,0.40957233875868054,408a902e978c6143
centered_wide,12000,257,,welford,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,,welford,mean,8.3333333333360802e-05,0.000083333333333334369541489650146104395389556884765625,2.643198160345860969755449332296848297119140625E-17,3.1718377924149937234962470267943777569122908477007556164367693702222882425701450E-13,1950.336,3f15d867c3ecea90
centered_wide,12000,257,,welford,population_variance,850.02274999305712,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.54505274409090355108905907709997905750201383831978851988303565875E-12,1.8176604615623830782907718504014141427379251680091532643322169997084155186290312E-15,13.59042766124132,408a902e978c6151
centered_wide,12000,257,,chan_left,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,,chan_left,mean,8.3333333333312134e-05,0.000083333333333334369541489650146104395389556884765625,2.2235143413984470583955044276081025600433349609375E-17,2.6682172096781032921333793930730761203027307865681157055428478898130272513085460E-13,1640.664,3f15d867c3ecdc89
centered_wide,12000,257,,chan_left,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,,chan_balanced,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,,chan_balanced,mean,8.3333333333316674e-05,0.000083333333333334369541489650146104395389556884765625,1.7695046816701420766548835672438144683837890625E-17,2.1234056180041440885032137426538065438986560866293599570429392899489696934000633E-13,1305.664,3f15d867c3ecddd8
centered_wide,12000,257,,chan_balanced,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,0,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,0,chan_random,mean,8.333333333332421e-05,0.000083333333333334369541489650146104395389556884765625,1.01598417179271649501970387063920497894287109375E-17,1.2191810061512446341200134392713770379862216592683205655027924794283249107221039E-13,749.66399999999999,3f15d867c3ece004
centered_wide,12000,257,0,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,1,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,1,chan_random,mean,8.3333333333313625e-05,0.000083333333333334369541489650146104395389556884765625,2.0744365426816901987194796674884855747222900390625E-17,2.4893238512179972849712354481592861101401987955434496388712361107531874561744174E-13,1530.664,3f15d867c3ecdcf7
centered_wide,12000,257,1,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,2,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,2,chan_random,mean,8.3333333333310874e-05,0.000083333333333334369541489650146104395389556884765625,2.34955284394988694884887081570923328399658203125E-17,2.8194634127398292800068283646820076743492351062526061073652105757454372599219457E-13,1733.664,3f15d867c3ecdc2c
centered_wide,12000,257,2,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,3,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,3,chan_random,mean,8.3333333333317555e-05,0.000083333333333334369541489650146104395389556884765625,1.6814132551556948413917780271731317043304443359375E-17,2.0176959061868087206346741388411124469844326373875118267369868750499734508208054E-13,1240.664,3f15d867c3ecde19
centered_wide,12000,257,3,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,4,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,4,chan_random,mean,8.3333333333320076e-05,0.000083333333333334369541489650146104395389556884765625,1.4293362500528150604850452509708702564239501953125E-17,1.7152035000633567448877761956232493388914239980185310230922615031851534335940061E-13,1054.664,3f15d867c3ecded3
centered_wide,12000,257,4,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,5,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,5,chan_random,mean,8.3333333333316932e-05,0.000083333333333334369541489650146104395389556884765625,1.7437548800736113463472065632231533527374267578125E-17,2.0925058560883075963570252430777882694160369245432812727996608917477246378768956E-13,1286.664,3f15d867c3ecddeb
centered_wide,12000,257,5,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,6,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,6,chan_random,mean,8.3333333333323952e-05,0.000083333333333334369541489650146104395389556884765625,1.0417339733892472253273808746598660945892333984375E-17,1.2500807680670811262662019388473953124688408213543992497460708776295699662452716E-13,768.66399999999999,3f15d867c3ecdff1
centered_wide,12000,257,6,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,7,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,7,chan_random,mean,8.3333333333322028e-05,0.000083333333333334369541489650146104395389556884765625,1.2341798590054242623637037468142807483673095703125E-17,1.4810158308064906991482423040997424164968366643135136267221515378704540654184195E-13,910.66399999999999,3f15d867c3ecdf63
centered_wide,12000,257,7,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,8,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,8,chan_random,mean,8.3333333333296779e-05,0.000083333333333334369541489650146104395389556884765625,3.75901566818104271305855945684015750885009765625E-17,4.5108188018171951659034620256851132249768102941221761922604492141293771411900712E-13,2773.6640000000002,3f15d867c3ecd81c
centered_wide,12000,257,8,chan_random,population_variance,850.02274999305587,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,2.9449752915312722395588036616247905750201383831978851988303565875E-13,3.4645840850204677339090105163432400622611676786453293016858745544793879418905260E-16,2.5904276612413195,408a902e978c6146
centered_wide,12000,257,9,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,9,chan_random,mean,8.3333333333317271e-05,0.000083333333333334369541489650146104395389556884765625,1.70987356218343933278447366319596767425537109375E-17,2.0518482746201016856383561646882905398336432902194935303742945783250337753464118E-13,1261.664,3f15d867c3ecde04
centered_wide,12000,257,9,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,10,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,10,chan_random,mean,8.3333333333320822e-05,0.000083333333333334369541489650146104395389556884765625,1.354797350694436630647032870911061763763427734375E-17,1.6257568208333037413067042231663543338101580025061979897564556136552335360269417E-13,999.66399999999999,3f15d867c3ecdf0a
centered_wide,12000,257,10,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,11,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,11,chan_random,mean,8.3333333333315089e-05,0.000083333333333334369541489650146104395389556884765625,1.9280692493961471001284735393710434436798095703125E-17,2.3136830992753477506665850295166559183442582952646865915936536367671629300427274E-13,1422.664,3f15d867c3ecdd63
centered_wide,12000,257,11,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,12,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,12,chan_random,mean,8.3333333333319073e-05,0.000083333333333334369541489650146104395389556884765625,1.5296249510077242206307346350513398647308349609375E-17,1.8355499412092462406150366676561626184553091556169427406713457909163183866842381E-13,1128.664,3f15d867c3ecde89
centered_wide,12000,257,12,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,13,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,13,chan_random,mean,8.3333333333298026e-05,0.000083333333333334369541489650146104395389556884765625,3.6343324183452097031477023847401142120361328125E-17,4.3611989020141974144587598172117615801136017198106373001351011807338747670778909E-13,2681.6640000000002,3f15d867c3ecd878
centered_wide,12000,257,13,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
centered_wide,12000,257,14,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,14,chan_random,mean,8.3333333333312785e-05,0.000083333333333334369541489650146104395389556884765625,2.1584622110493167923550572595559060573577880859375E-17,2.5901546532591479435535347625652404795045350086664432400861445680414607952500172E-13,1592.664,3f15d867c3ecdcb9
centered_wide,12000,257,14,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,15,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,15,chan_random,mean,8.333333333330941e-05,0.000083333333333334369541489650146104395389556884765625,2.4959201372354300474398769438266754150390625E-17,2.9951041646824788143114787833246378661451756065313691546427930497314617860536357E-13,1841.664,3f15d867c3ecdbc0
centered_wide,12000,257,15,chan_random,population_variance,850.02274999305564,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,6.712385370989516447712060053747905750201383831978851988303565875E-14,7.8967126127440172500015451858489435951242513292783778502472992855124844290874673E-17,0.5904276612413194,408a902e978c6144
centered_wide,12000,257,16,chan_random,sum,1.0000000000000124,1.0000000000000124344978758017532527446746826171875,0E-49,0,0,3ff0000000000038
centered_wide,12000,257,16,chan_random,mean,8.3333333333320523e-05,0.000083333333333334369541489650146104395389556884765625,1.38461291043778800258223782293498516082763671875E-17,1.6615354925253249427391330121491123358426644007111312030907779694672014950537675E-13,1021.664,3f15d867c3ecdef4
centered_wide,12000,257,16,chan_random,population_variance,850.02274999305575,850.02274999305557339225046674534608196143071252094249798616168021148011696434125,1.8081069143151119421650048334997905750201383831978851988303565875E-13,2.1271276731474347294545825174640672108867964057865835433553022415153181923996364E-16,1.5904276612413195,408a902e978c6145
